ticker,name,beta_equity,beta_asset,beta_debt,re,rd,wacc,"enterprise_value, $B","equity_value, $B",stock_price,mkt_stock_price
AEE,Ameren Corporation,0.21,-0.1879225464804604,-0.7417523944661227,0.015612463414715822,0.0,0.01125485650315303,356.0519755619517,347.8989755619517,1416.5267734607153,76.21
CGHLY,China Gas Holdings Limited,0.69,0.16870350705541698,-0.7417523944661227,0.02566575186389221,0.0,0.01900577695147623,1945.4055700077488,1921.277133007749,378.20416004089543,84.67
NMK-PC,Niagara Mohawk Power Corporation PFD 3.90%,,,,,,,,,,
BIP,Brookfield Infrastructure Partners L.P.,0.62,-0.3475298840800134,-0.7417523944661227,0.011113132567784423,0.0,0.006786666714918978,2773.0138593593792,2758.327859359379,9860.679438599289,42.61
TNABY,Tenaga Nasional Berhad,0.2,-0.17642587504460958,-0.7417523944661227,0.015936554582492456,0.0,0.011382917023039013,2582.2734419739772,2542.4872419739772,448.4104483199254,11.56
FTS,Fortis Inc.,0.12,-0.37321793884259113,-0.7417523944661227,0.010388986304027356,0.0,0.005853755416485754,1642.1620352130867,1618.4090352130866,3793.7389479912954,38.92
CMS,CMS Energy Corporation,0.19,-0.4042545514803893,-0.7417523944661227,0.009514064193767826,0.0,0.005396823726694342,717.6636078906582,706.2276078906583,2489.083311213683,57.95
SNMRY,Snam S.p.A.,0.1,-0.3665056901555023,-0.7417523944661227,0.010578204594516392,0.0,0.00598144958229474,591.1512224036788,581.5472224036789,174.11593485140088,10.59
AGR,"Avangrid, Inc.",0.06,-0.11693269079582207,-0.7417523944661227,0.017613667446465777,0.0,0.014649126284555569,475.269904483269,469.497904483269,1519.4106941206117,51.15
RWEOY,RWE Aktiengesellschaft,0.45,0.2997458961529657,-0.7417523944661227,0.029359836812552106,0.0,0.02871222569196765,98.57984640121428,100.11284640121428,163.18046389009842,25.58
HGKGF,Power Assets Holdings Limited,,,,,,,,,,
SSEZF,SSE plc,,,,,,,,,,
GGDVF,Guangdong Investment Limited,0.05,-0.04951550036592332,-0.7417523944661227,0.019514158044684624,0.0,0.017473915895361868,675.599282351503,673.360341351503,102.96029684273746,2.06
CNP,"CenterPoint Energy, Inc.",0.5,-0.1463571895498258,-0.7417523944661227,0.01678419082659041,0.0,0.011388939437925228,468.3602927437691,463.4272927437691,922.849419009039,29.26
EVRG,"Evergy, Inc.",0.11,-0.18591609698695763,-0.7417523944661227,0.015669025225937664,0.0,0.011575555816257433,788.8744916053023,781.6062916053023,3201.9921819143888,60.17
KEP,Korea Electric Power Corporation,0.09,-0.22228633722461452,-0.7417523944661227,0.014643748153638118,0.0,0.010448367821918351,1974370.9707600845,1915555.2907600845,2983916.896317659,11.12
EDPFY,"EDP - Energias de Portugal, S.A.",0.27,-0.32444383041461805,-0.7417523944661227,0.011763928420611918,0.0,0.007846011980001528,576.5834434199874,561.6588754199873,154.72696292561633,38.99
TERRF,Terna - Rete Elettrica Nazionale Società per Azioni,0.1,-0.40352501365456184,-0.7417523944661227,0.009534629865077903,0.0,0.0049225194821946525,675.7585472546292,667.5728472546292,332.12579465404446,6.42
ENIA,Enel Américas S.A.,0.11,-0.1702159775324358,-0.7417523944661227,0.016111611593360636,0.0,0.01344428591506038,168.16655608907647,163.92685608907647,2.8533830476775712,8.39
CZAVF,"CEZ, a. s.",0.13,-0.16499324386093228,-0.7417523944661227,0.01625884045556032,0.0,0.012985206771305881,5966.271695423163,5824.366695423162,10981.91171171122,23.9
HNP,"Huaneng Power International, Inc.",0.66,-0.2022917817168392,-0.7417523944661227,0.015207394673402303,0.0,0.009339246869674987,12330.693016620475,12166.234851108475,774.9194172680557,24.41
EBR-B,Centrais Elétricas Brasileiras S.A. - Eletrobras,,,,,,,,,,
ATO,Atmos Energy Corporation,0.22,-0.05576069494923343,-0.7417523944661227,0.01933810600938111,0.0,0.015277049630717993,139.4358121102812,136.3244191102812,1165.2655706494675,104.54
